zip_code,total_population,total_non_hispanic,total_white_nonhispanic,total_black_nonhispanic,total_asian_alone,total_black,total_hispanic,average_household_size,pct_more_than_one_occupant_per_room,total_male,total_female,age_60_and_over,age_65_and_over,age_75_and_over,median_age,below_poverty_level,pct_below_poverty_level,household_median_income,household_mean_income,pct_services
14042,3966,3874,3785,0,89,0,92,2.535576923076923,1.1,1973,1993,875,605,305,40.7,499.0,12.6,49632,66709,0.4136094674556213
14043,24420,23831,22724,661,139,880,589,2.209438263724239,0.9,12302,12118,6360,4799,2133,43.4,2141.0,8.8,59520,83570,0.2755203171456888
14047,6298,6031,5962,39,0,69,267,2.4630393325387363,1.6,3177,3121,1748,1075,378,44.9,517.0,8.2,67447,100479,0.30507974010632016
14048,14177,10117,9341,434,80,698,4060,2.2609970578620464,2.0,6663,7514,3757,2793,1174,43.2,2991.0,21.4,37588,61535,0.3747518199867637
14051,20198,19720,17204,393,1763,566,478,2.587744871794872,0.4,9693,10505,5032,3587,1434,46.0,726.0,3.6,117803,161082,0.09461054287962234
14052,16614,16369,15995,105,77,143,245,2.3403396226415096,0.1,8024,8590,4634,3371,1596,47.8,1118.0,6.9,79174,114373,0.19650022291573785
14054,1471,1286,1205,40,0,53,185,2.5146153846153845,2.4,734,737,311,194,89,37.5,66.0,4.5,62067,90346,0.26848249027237353
14055,1562,1549,1516,0,0,0,13,2.3906116207951067,0.0,883,679,393,242,104,47.8,65.0,4.2,68667,89288,0.25638051044083526
14057,8284,8072,8020,0,10,0,212,2.4927547284929834,0.8,4270,4014,2049,1394,677,46.2,507.0,6.1,70298,102149,0.258029276818877
14058,1951,1694,1622,18,3,62,257,2.616872483221477,2.0,959,992,457,320,139,40.9,115.0,5.9,65268,81361,0.2739593417231365
14059,10144,10134,10065,2,43,12,10,2.4119195046439628,1.9,4827,5317,3085,2244,1094,49.4,355.0,3.5,73456,114251,0.21524064171122995
14060,289,289,289,0,0,0,0,,2.0,165,124,132,95,39,58.8,21.0,7.3,44375,61631,0.20454545454545456
14061,389,381,372,0,1,6,8,2.6912676056338025,0.0,207,182,81,37,14,36.8,76.0,19.5,54375,71255,0.3924731182795699
14062,3248,3101,2981,57,5,81,147,2.363997028231798,1.3,1672,1576,1006,686,318,50.4,376.0,11.6,52644,76377,0.3684210526315789
14063,14676,13583,12609,383,144,564,1093,2.38615845410628,0.9,7148,7528,3062,2202,853,33.0,2544.0,20.5,55713,84408,0.27138025446931874
14065,1763,1756,1738,0,0,23,7,2.637668161434978,1.9,830,933,529,394,129,43.4,157.0,9.0,56823,64712,0.36338028169014086
14066,1286,1284,1248,23,0,23,2,2.5199021526418783,0.4,633,653,361,255,81,45.3,111.0,8.6,56850,70475,0.29949238578680204
14067,5328,5185,4985,62,40,128,143,2.5286692381870783,0.0,2334,2994,1174,892,290,43.1,482.0,9.2,54000,80690,0.34269258459323254
14068,6632,6424,5764,137,488,147,208,2.2998428731762064,0.0,2968,3664,2603,2156,1252,53.5,554.0,8.9,78705,147393,0.09830633284241531
14069,721,721,712,2,0,2,0,2.487027972027972,0.0,377,344,246,126,38,53.7,18.0,2.5,66071,71393,0.17757009345794392
14070,6847,6448,5107,564,39,629,399,2.257191780821918,0.2,4130,2717,1547,1141,575,40.2,996.0,19.8,44023,76441,0.3693820224719101
14072,20897,20382,19549,243,332,343,515,2.5013839285714288,0.6,10499,10398,4943,3560,1229,42.5,1239.0,6.0,80569,111530,0.22503875262150086
14075,42471,41837,40714,496,277,700,634,2.324282392026578,0.7,19884,22587,12161,8789,3539,46.2,2411.0,5.7,70300,106099,0.20788061854740544
14080,4158,4129,4055,0,10,16,29,2.3703832951945083,1.3,2180,1978,1083,708,304,46.5,216.0,5.2,66000,92242,0.2622425629290618
14081,3130,3030,1821,20,41,45,100,2.1813011695906437,0.0,1553,1577,993,655,264,50.7,554.0,18.3,45900,68475,0.2375
14082,604,604,604,0,0,0,0,2.5635593220338984,0.0,265,339,134,93,23,45.9,0.0,0.0,61429,87120,0.3387096774193548
14085,7306,7174,7086,33,55,33,132,2.775964039785769,0.6,3613,3693,1557,1084,526,40.3,147.0,2.0,82071,100592,0.18455172413793103
14086,32671,31970,31220,371,176,535,701,2.478082370052821,0.7,16058,16613,7658,5239,2039,42.8,1327.0,4.1,82221,115512,0.2180650250746605
14091,1111,1092,736,0,0,0,19,2.646190476190476,3.3,607,504,257,184,30,44.7,165.0,15.1,56429,75365,0.33394160583941607
14092,11083,10869,9867,113,348,186,214,2.2177315102548167,0.2,5162,5921,4223,3084,1737,52.0,683.0,6.3,65072,108047,0.2077112077112077
14094,49170,47384,43234,2498,408,3483,1786,2.3842191753699944,1.2,24443,24727,12468,8521,3197,42.3,5600.0,11.6,56138,86710,0.27699824605362067
14098,2905,2840,2744,17,4,33,65,2.496961373390558,1.8,1488,1417,664,380,104,43.7,451.0,15.6,55417,71852,0.3283261802575107
14101,1972,1912,1898,0,0,0,60,2.758736998514116,2.7,982,990,551,404,195,44.2,202.0,11.0,54276,73791,0.26590330788804073
14102,1163,1163,1125,0,0,0,0,2.65337899543379,0.0,523,640,299,239,70,45.2,0.0,0.0,89792,102037,0.3888888888888889
14103,10541,9846,9005,522,104,717,695,2.194795806944748,1.2,5174,5367,2718,1987,921,44.0,1474.0,14.3,47848,65810,0.34221946683199006
14105,4570,4470,4357,43,4,52,100,2.5214917127071823,1.2999999999999998,2097,2473,1066,780,358,44.1,511.0,11.3,59625,84409,0.2662369856222112
14108,6082,6047,5926,46,0,73,35,2.6788094160253513,0.7,2968,3114,1514,1190,571,41.3,532.0,9.0,58903,80786,0.3377659574468085
14109,1131,1055,948,56,10,79,76,,,477,654,0,0,0,19.4,0.0,-,-,-,0.2857142857142857
14111,3337,3294,3119,44,26,55,43,2.5472453703703706,0.7,1704,1633,555,384,233,41.5,226.0,6.8,57313,85431,0.28019619865113427
14112,18,18,18,0,0,0,0,,0.0,0,18,0,0,0,-,0.0,0.0,-,-,0.0
14113,523,505,505,0,0,0,18,2.1202429149797575,0.0,253,270,148,104,27,46.4,36.0,6.9,60250,79235,0.31835205992509363
14120,44437,43779,41765,826,348,1093,658,2.336609944163786,1.0,22362,22075,12040,8778,3829,45.7,3282.0,7.4,62998,94714,0.24715338245144006
14125,3733,3644,3513,40,14,63,89,2.6500720980533528,1.0,1966,1767,826,581,285,41.7,339.0,9.1,60573,80551,0.27440347071583515
14126,531,519,519,0,0,0,12,2.051853281853282,0.0,231,300,141,65,20,50.6,106.0,20.0,61125,66235,0.13617021276595745
14127,30297,29575,28671,172,453,296,722,2.4700231519761866,1.1,14819,15478,8909,6538,3043,46.5,1054.0,3.5,89780,142689,0.18773724506208583
14129,1470,1464,1169,4,8,4,6,2.4956442831215973,0.9,689,781,423,304,123,45.7,240.0,16.3,50846,71367,0.34363636363636363
14130,165,160,151,9,0,9,5,2.5006060606060605,0.0,95,70,52,40,14,52.3,19.0,12.2,45500,55882,0.2875
14131,5039,4997,4828,57,38,119,42,2.45199121522694,0.0,2626,2413,1291,804,306,49.5,316.0,6.3,73250,106491,0.3066250433576136
14132,5792,5707,4980,62,99,62,85,2.475421166306696,1.2,2888,2904,1503,1077,489,46.4,515.0,8.9,68812,88406,0.2111913357400722
14134,115,115,115,0,0,0,0,2.3966666666666665,0.0,57,58,42,42,12,50.8,10.0,8.7,49091,76850,0.18333333333333332
14135,123,123,120,0,0,3,0,1.6364,0.0,83,40,59,25,12,59.9,6.0,4.9,-,49133,0.22727272727272727
14136,4551,4480,4324,51,0,83,71,2.3999573787959507,1.0,2130,2421,1183,844,363,44.7,485.0,10.7,56294,74037,0.32581573896353166
14138,2006,1959,1923,13,0,26,47,2.715563093622795,2.3,1100,906,402,294,169,36.2,383.0,19.1,50875,75831,0.3305489260143198
14139,2438,2409,2280,0,120,10,29,2.7119730941704034,0.0,1314,1124,497,328,71,41.5,133.0,5.5,86149,108559,0.24834983498349836
14141,7497,7435,7314,24,27,24,62,2.2631766161459947,1.3,3620,3877,2112,1600,729,46.6,811.0,11.0,55779,82863,0.2931649739225913
14143,940,935,866,11,18,45,5,2.1285067873303167,0.0,494,446,382,291,89,53.2,90.0,9.8,58500,74794,0.3443579766536965
14145,1785,1778,1709,13,0,13,7,2.4989090909090907,0.6,845,940,447,300,122,45.3,78.0,4.5,65750,90271,0.20990312163616792
14150,40825,39105,35982,1350,691,2455,1720,2.1689311797004103,0.8999999999999999,19381,21444,11833,8490,4524,45.4,4198.0,10.3,53982,79188,0.26967221087442855
14167,1621,1608,1557,0,6,0,13,2.455824508320726,2.3,912,709,443,295,78,45.8,74.0,4.6,69276,84616,0.2894409937888199
14168,32,32,32,0,0,0,0,,0.0,18,14,3,0,0,14.5,26.0,81.3,-,N,0.0
14169,94,94,94,0,0,0,0,,0.0,21,73,27,27,7,42.6,0.0,0.0,31765,38754,1.0
14170,2544,2462,2446,0,0,48,82,2.420323501427212,0.0,1180,1364,656,304,153,45.0,105.0,4.1,74264,155442,0.26872852233676975
14171,1956,1909,1758,0,0,110,47,2.4685587863463967,0.0,1009,947,539,405,134,43.3,147.0,7.6,55972,74231,0.29313929313929316
14172,2978,2978,2891,55,7,70,0,2.392160642570281,0.0,1399,1579,813,577,200,44.4,172.0,5.8,60438,113342,0.2545454545454545
14173,387,387,387,0,0,0,0,2.4775,0.0,183,204,72,44,8,44.9,15.0,3.9,-,58356,0.6748768472906403
14174,5475,5363,5219,36,11,80,112,2.346915167095116,0.0,2898,2577,1548,1073,465,45.6,325.0,5.9,71000,116115,0.17914941663530298
14201,11680,7409,4386,2327,308,2723,4271,1.9988649982375748,4.1,5594,6086,1867,1275,557,31.6,4803.0,42.3,26771,51002,0.2885466794995188
14202,3474,2853,1892,842,47,1003,621,1.669100227790433,2.9000000000000004,1980,1494,718,497,154,34.8,473.0,16.1,46439,142892,0.20421299005266239
14203,1666,1425,510,858,48,924,241,,0.0,687,979,470,324,201,35.7,444.0,27.0,38578,72602,0.07179487179487179
14204,8649,7608,1392,6012,106,6267,1041,2.035981308411215,1.8,3741,4908,2085,1475,746,42.9,2882.0,34.5,23886,54230,0.33873530346361613
14206,19869,18460,15288,2247,195,2736,1409,2.231648091860858,1.2999999999999998,9808,10061,4635,3360,1659,39.8,4523.0,22.9,37946,58297,0.3850244167118828
14207,23808,18646,10619,3593,2692,5189,5162,2.510522979397781,3.5,10694,13114,3227,1951,747,30.8,9625.0,40.5,27633,48592,0.4417939980213257
14208,10805,10426,1564,8461,287,8686,379,2.2474591312470804,2.7,4822,5983,2466,1805,762,28.6,3329.0,34.4,27876,45391,0.32616662594673834
14209,7410,7025,3423,3152,201,3300,385,1.741460258780037,1.3,3411,3999,1779,1209,613,36.5,1930.0,29.1,37869,86307,0.2428454619787408
14210,14723,13165,11213,1039,235,1468,1558,2.4132111606405813,2.1,7426,7297,2702,1735,660,34.3,3697.0,25.2,38811,54410,0.3918254456054087
14211,21900,21163,3217,15561,1369,16668,737,2.3498,0.6000000000000001,9847,12053,3841,2653,1132,33.5,7569.0,34.7,26496,46230,0.41446872645064053
14212,10695,10130,4499,3800,1331,4188,565,2.3013217768147345,2.5,5346,5349,2024,1312,698,35.4,4434.0,41.9,24060,45740,0.49265621110281305
14213,24167,18270,8784,5189,3371,6135,5897,2.5169147237304372,4.4,12199,11968,3040,2075,783,29.2,9370.0,39.5,33303,51760,0.3909270216962525
14214,19775,18629,9811,6421,1806,6927,1146,2.3255001253446976,1.0,10168,9607,3708,2421,865,31.5,5397.0,29.0,47642,78281,0.24184219142202334
14215,39962,38521,5445,30631,1386,31841,1441,2.350122250890773,1.7000000000000002,17677,22285,6610,4588,1730,32.8,11230.0,29.4,34928,53475,0.35390946502057613
14216,22280,20092,16156,2755,543,3485,2188,2.116315789473684,1.6,11073,11207,4439,3072,1039,36.0,3572.0,16.1,57416,95894,0.1938038667598416
14217,22974,22354,20601,1080,152,1396,620,2.108507546115148,0.7,10817,12157,6061,4351,2022,43.5,1897.0,8.3,56015,92539,0.20616538900668732
14218,18951,17288,14444,1749,117,2468,1663,2.387733606033491,3.7,9189,9762,4051,2970,1402,36.3,4402.0,23.5,38634,57089,0.38817910447761195
14219,12092,11583,11046,126,0,165,509,2.2167918277194922,0.0,5916,6176,2719,1921,819,41.1,1865.0,15.5,51998,73905,0.3117199391171994
14220,23980,21675,20307,766,173,1358,2305,2.3957313011002324,1.5,11799,12181,4876,3479,1484,36.4,3809.0,16.0,54369,73035,0.29015077023926583
14221,54081,52909,46826,1945,3369,2260,1172,2.2828681001421987,1.0,25222,28859,17938,14141,7370,47.7,3390.0,6.4,81106,137014,0.14452521752231723
14222,14037,12923,9944,1835,780,2235,1114,1.8083364254792826,0.6000000000000001,6828,7209,2450,1762,735,30.8,1509.0,12.9,54841,140130,0.16549756271549163
14223,22499,21442,19989,1017,177,1504,1057,2.2703712320453167,1.2,10511,11988,6075,4211,1997,41.5,1593.0,7.1,63629,92378,0.1929553264604811
14224,40590,40030,39208,343,195,513,560,2.2606043522381327,0.1,19514,21076,11601,8427,3999,45.5,2436.0,6.0,67691,97009,0.24406811203126455
14225,33328,32330,26154,4494,704,5204,998,2.1777982133473466,1.0,15595,17733,8087,5821,2991,39.0,3456.0,10.4,49516,74858,0.2705749718151071
14226,29700,28239,22032,2883,1895,3733,1461,2.3070876576720423,0.8,13616,16084,6424,4731,2019,37.0,3670.0,12.7,69746,108437,0.18047929720302305
14227,21846,21286,19271,988,805,1128,560,2.0654387990762126,1.2,10667,11179,7355,5401,2767,48.9,1720.0,8.0,54525,80365,0.2661570535093815
14228,22103,20972,15565,1953,2853,2512,1131,2.312689414008689,1.4000000000000001,11219,10884,4804,3398,1405,34.1,4500.0,20.6,54132,104391,0.19206561129124547
14261,5736,5063,2899,708,1266,896,673,,0.0,2985,2751,0,0,0,19.5,10.0,71.4,-,-,0.24699176694110198
14301,12594,11778,7219,3709,103,4505,816,2.242888165038002,1.8,5806,6788,2634,1768,997,36.6,4717.0,38.0,27317,48133,0.3706030150753769
14302,109,109,84,20,5,20,0,,0.0,10,99,109,109,109,87.8,8.0,50.0,-,-,
14303,5805,5313,3460,1193,162,1554,492,2.24287109375,3.8,2861,2944,1237,833,355,34.5,2176.0,37.8,27148,38637,0.4130113356333169
14304,29375,28657,25679,1101,560,1589,718,2.269361768368618,1.3,14395,14980,8449,5574,2482,44.6,2965.0,10.2,53797,83644,0.2543830631822693
14305,16683,16034,10306,5004,94,5431,649,2.3578048431007312,1.5,7302,9381,3452,2350,959,37.1,4827.0,29.3,35712,62301,0.3565936457275497
14411,14176,13466,11298,1720,123,1963,710,2.3443236180904523,3.4,7159,7017,3066,2229,914,38.9,1757.0,15.0,50084,74080,0.336950314106225
14414,7101,7013,6731,11,135,11,88,2.3246942148760334,0.7,3557,3544,1879,1353,599,43.8,525.0,7.5,57604,90564,0.24779220779220779
14415,205,205,184,0,0,0,0,,0.0,100,105,31,21,0,43.1,0.0,0.0,-,74509,0.29012345679012347
14416,3528,3491,3204,18,65,137,37,2.542131502890174,0.0,1861,1667,821,613,295,47.0,435.0,12.4,59514,81122,0.32590529247910865
14418,1333,1245,1242,0,0,3,88,2.4899999999999998,0.7,614,719,421,284,93,49.9,122.0,9.5,58355,98269,0.24640287769784172
14420,20925,19280,18109,560,296,847,1645,2.562138991740245,2.4,10354,10571,3772,2732,1236,31.3,2507.0,13.9,57320,91508,0.2402289774970391
14422,2333,2305,2245,40,15,48,28,2.5548245614035086,2.8,1105,1228,534,413,176,41.9,271.0,11.6,68478,95300,0.27891714520098443
