ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN,MODZCTA,cases,Total,zcta_cum.perc_pos,zip_code,total_population,total_non_hispanic,total_white_nonhispanic,total_black_nonhispanic,total_asian_alone,total_black,total_hispanic,average_household_size,pct_more_than_one_occupant_per_room,total_male,total_female,age_60_and_over,age_65_and_over,age_75_and_over,median_age,below_poverty_level,pct_below_poverty_level,household_median_income,household_mean_income,pct_services,pct_over_age_65,pct_white,pct_minority,pct_black,pct_hispanic,cases_per_1000
11354,0,Flushing,58525.0,61985147.4508045,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11354,945,1934,48.86,11354,55200.0,46397.0,9060.0,1670.0,34571.0,2134.0,8803.0,2.656426014319809,9.8,25033.0,30167.0,14691.0,11194.0,5729.0,45.5,10670.0,20.0,42500.0,67340,0.3078874355925485,0.20278985507246378,0.1641304347826087,0.8358695652173913,0.030253623188405798,0.1594746376811594,17.1195652173913
11102,0,Astoria,33944.0,19116258.4369194,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11102,525,1206,43.53,11102,30800.0,21328.0,13229.0,2659.0,4650.0,3375.0,9472.0,2.33530523255814,6.699999999999998,15375.0,15425.0,4970.0,3631.0,1510.0,33.7,5345.0,17.5,64067.0,94047,0.2119404680754374,0.11788961038961039,0.429512987012987,0.570487012987013,0.08633116883116883,0.30753246753246755,17.045454545454543
11370,0,East Elmhurst,40591.0,23600231.4880305,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11370,1219,2375,51.33,11370,32514.0,20361.0,8236.0,4484.0,7138.0,5064.0,12153.0,3.171097210058801,11.7,19284.0,13230.0,5558.0,4066.0,1904.0,37.5,3335.0,13.2,65098.0,103144,0.3078112286411717,0.12505382296856737,0.2533062680691395,0.7466937319308605,0.1379098234606631,0.37377744971396937,37.49154210493941
11370,0,Bronx,40591.0,18190205.1866401,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0,11370,1219,2375,51.33,11370,32514.0,20361.0,8236.0,4484.0,7138.0,5064.0,12153.0,3.171097210058801,11.7,19284.0,13230.0,5558.0,4066.0,1904.0,37.5,3335.0,13.2,65098.0,103144,0.3078112286411717,0.12505382296856737,0.2533062680691395,0.7466937319308605,0.1379098234606631,0.37377744971396937,37.49154210493941
10021,0,New York,45299.0,10495133.4084987,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10021,494,1675,29.49,10021,46215.0,42551.0,36643.0,270.0,4333.0,681.0,3664.0,1.8235349655944952,3.2,21010.0,25205.0,12381.0,10250.0,5045.0,41.0,2185.0,4.8,118289.0,363052,0.024371725761141903,0.2217894622957914,0.7928810992102131,0.2071189007897869,0.005842259006815969,0.07928161852212486,10.689170182841067
11358,0,Flushing,37743.0,54622541.0857367,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11358,496,1221,40.62,11358,37190.0,30929.0,12476.0,184.0,17473.0,585.0,6261.0,2.848669682564024,4.800000000000002,18368.0,18822.0,9401.0,7134.0,3126.0,43.9,3660.0,9.9,66129.0,99110,0.2294634906500445,0.19182575961279913,0.33546652325894055,0.6645334767410594,0.0049475665501478895,0.16835170744823877,13.336918526485615
11362,0,Little Neck,17707.0,54680551.219371,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11362,274,698,39.26,11362,18721.0,17062.0,8289.0,150.0,8098.0,405.0,1659.0,2.5839295203468047,2.9,8786.0,9935.0,6157.0,4835.0,2364.0,49.4,1113.0,6.0,89185.0,121161,0.15641199008338968,0.2582661182629133,0.44276480957213826,0.5572351904278617,0.00801239250040062,0.08861706105443086,14.635970300731799
10044,0,New York,11661.0,6296113.26884279,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10044,183,418,43.78,10044,11682.0,10129.0,4448.0,1296.0,3958.0,1541.0,1553.0,2.1304296545914068,10.1,5498.0,6184.0,2973.0,2238.0,1158.0,42.2,1174.0,11.6,100441.0,157678,0.061622026596740966,0.19157678479712378,0.3807567197397706,0.6192432802602295,0.11093990755007704,0.13293956514295496,15.66512583461736
11369,0,East Elmhurst,38116.0,30060493.2463742,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11369,1360,2439,55.76,11369,34118.0,12417.0,2747.0,5063.0,4196.0,6112.0,21701.0,3.2171808820672236,14.4,16785.0,17333.0,6958.0,5247.0,2423.0,38.3,5189.0,15.5,54121.0,77080,0.3706706447009988,0.1537897883814995,0.08051468433085175,0.9194853156691483,0.14839674072337183,0.6360572132012428,39.861656603552376
11103,0,Astoria,38234.0,20222394.6255259,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11103,464,1153,40.24,11103,36140.0,27936.0,20953.0,684.0,5332.0,1318.0,8204.0,2.302091286307053,5.5,17586.0,18554.0,5507.0,4085.0,1824.0,33.8,4324.0,12.0,71437.0,89938,0.2131388159943068,0.11303265080243498,0.5797731045932485,0.4202268954067515,0.01892639734366353,0.22700608743774212,12.83895960154953
11106,0,Astoria,38665.0,23866112.7254688,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11106,552,1348,40.95,11106,38363.0,27519.0,15779.0,2296.0,7951.0,3431.0,10844.0,2.2448446327683613,7.399999999999999,18799.0,19564.0,6919.0,5210.0,2340.0,35.5,5147.0,13.4,63703.0,90513,0.2249335914636892,0.13580793994213175,0.4113077705080416,0.5886922294919583,0.05984933399369184,0.2826681959179418,14.388864270260408
11368,0,Corona,109069.0,72489663.284463,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11368,3744,6178,60.6,11368,112425.0,27557.0,4409.0,9291.0,12613.0,12777.0,84868.0,3.916338502561224,29.6,58465.0,53960.0,14434.0,9719.0,4010.0,32.4,22387.0,20.2,50797.0,60283,0.4633253632517933,0.08644874360684901,0.03921725594841005,0.9607827440515899,0.08264176117411608,0.7548854792083611,33.3022014676451
11377,0,Woodside,90852.0,71832387.4944802,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11377,1853,3872,47.86,11377,86421.0,53521.0,18107.0,1624.0,31843.0,2812.0,32900.0,2.7382929936305733,13.0,44369.0,42052.0,17472.0,13105.0,5535.0,40.0,9683.0,11.2,57010.0,77034,0.38242888354335397,0.15164138346003864,0.20952083405653718,0.7904791659434628,0.018791728862197845,0.3806945071221115,21.441547771953577
11355,0,Flushing,82809.0,49383079.083945,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11355,1069,2176,49.13,11355,80853.0,68910.0,6043.0,2306.0,58718.0,3413.0,11943.0,2.916396435557487,16.1,38656.0,42197.0,19586.0,14244.0,6673.0,42.8,18195.0,22.6,39207.0,61562,0.3678970704240677,0.17617157062817707,0.07474057858088136,0.9252594214191187,0.02852089594696548,0.14771251530555451,13.221525484521292
11101,0,Long Island City,26254.0,78962088.741757,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11101,539,1422,37.9,11101,30043.0,22135.0,9746.0,4350.0,6773.0,5395.0,7908.0,2.2372541574910776,7.5,15297.0,14746.0,3997.0,2505.0,1035.0,34.1,5497.0,18.6,65392.0,115351,0.2132066276803119,0.08338048796724695,0.3244016909096961,0.6755983090903039,0.1447924641347402,0.263222714109776,17.940951303132177
11364,0,Oakland Gardens,33937.0,84259665.0529601,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11364,422,1112,37.95,11364,36806.0,33280.0,12523.0,770.0,19103.0,1194.0,3526.0,2.709409030544488,4.0,18053.0,18753.0,9478.0,6697.0,2681.0,44.8,3010.0,8.2,76988.0,108068,0.16858844745614515,0.18195402923436396,0.3402434385697984,0.6597565614302017,0.02092050209205021,0.0957995978916481,11.465521925772972
10018,0,New York,5503.0,10705796.4791701,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10018,193,559,34.53,10018,9687.0,8216.0,4611.0,432.0,2867.0,561.0,1471.0,1.8881609421000976,6.6,5144.0,4543.0,1007.0,703.0,284.0,32.8,1490.0,15.5,108914.0,196114,0.10755595613639778,0.0725714875606483,0.4759987612263859,0.5240012387736142,0.04459585010839269,0.15185299886445752,19.923608960462477
10017,0,New York,15918.0,9794383.23999352,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10017,125,485,25.77,10017,15801.0,14869.0,10825.0,354.0,3352.0,478.0,932.0,1.5736143361938413,5.2,7134.0,8667.0,4237.0,3363.0,1098.0,39.7,975.0,6.2,127506.0,286117,0.03713842503878091,0.2128346307195747,0.6850832225808493,0.3149167774191507,0.0224036453389026,0.05898360863236504,7.910891715714196
10001,0,New York,22413.0,17794940.7727089,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10001,311,878,35.42,10001,22924.0,19678.0,12182.0,1289.0,5731.0,1687.0,3246.0,1.7573831550156864,3.1,11671.0,11253.0,4825.0,3400.0,1807.0,36.7,2912.0,13.3,88526.0,196505,0.12827298050139274,0.14831617518757634,0.5314081312161927,0.4685918687838073,0.056229279357878206,0.14159832489966848,13.56656778921654
10011,0,New York,50594.0,18118416.8463268,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10011,463,1315,35.21,10011,50472.0,44768.0,36075.0,2382.0,4627.0,3582.0,5704.0,1.6789230293875308,4.3,26058.0,24414.0,11714.0,8166.0,3596.0,40.6,5483.0,11.1,128613.0,348111,0.05104380714136812,0.1617926771279125,0.7147527341892534,0.28524726581074655,0.04719448407037565,0.11301315580916152,9.173403074972262
10016,0,New York,54606.0,15042403.0377915,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10016,605,1958,30.9,10016,51057.0,47514.0,33836.0,1780.0,9748.0,2744.0,3543.0,1.7084921842578502,3.7,24165.0,26892.0,9548.0,7422.0,3390.0,33.5,4816.0,9.7,117004.0,273083,0.03299088409781508,0.14536694282860332,0.6627103041698493,0.33728969583015067,0.034862996259082984,0.06939303131793878,11.849501537497307
11104,0,Sunnyside,27127.0,12084432.1160844,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11104,417,994,41.95,11104,26119.0,17909.0,11361.0,321.0,5710.0,670.0,8210.0,2.248022205009037,10.6,12954.0,13165.0,4868.0,3358.0,1525.0,37.8,3131.0,12.0,61269.0,93082,0.2483051973946564,0.1285654121520732,0.43497071097668366,0.5650292890233164,0.012289903901374478,0.3143305639572725,15.96538918029021
11109,0,Long Island City,2752.0,581237.15059292,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11109,46,190,24.21,11109,5981.0,5648.0,3719.0,248.0,1500.0,287.0,333.0,2.020389302640487,6.5,2895.0,3086.0,217.0,99.0,0.0,32.7,332.0,5.6,148590.0,224616,0.02785580524344569,0.016552415983949173,0.6218023741849189,0.3781976258150811,0.041464638020397925,0.05567630830964722,7.6910215682996155
10010,0,New York,29881.0,9768395.56994528,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10010,234,915,25.57,10010,33730.0,30027.0,21570.0,1728.0,5773.0,2108.0,3703.0,1.8556754118364858,3.4000000000000004,17370.0,16360.0,5824.0,4723.0,1829.0,34.7,3952.0,12.7,117923.0,281159,0.0540238811765848,0.1400237177586718,0.6394900681885561,0.36050993181144386,0.05123035873109991,0.10978357545211978,6.937444411503113
11367,0,Flushing,41773.0,72810151.5885401,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11367,895,2102,42.58,11367,41824.0,34358.0,19408.0,3075.0,10655.0,3930.0,7466.0,2.8,8.9,20114.0,21710.0,9886.0,6677.0,2644.0,36.4,5806.0,14.2,57933.0,86185,0.20563623603088046,0.15964517980107115,0.4640397857689365,0.5359602142310635,0.07352237949502678,0.1785099464422341,21.39919663351186
10014,0,New York,31328.0,14151052.0304172,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10014,266,776,34.28,10014,30738.0,28691.0,25787.0,311.0,1725.0,529.0,2047.0,1.6665055680509078,2.2,15513.0,15225.0,6490.0,4582.0,1874.0,38.3,1928.0,6.4,126601.0,341450,0.04667933537981776,0.1490663022968313,0.8389290129481424,0.16107098705185763,0.01011776953607912,0.06659509402043073,8.653783590344199
10003,0,New York,55878.0,15538376.2696663,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10003,399,1251,31.89,10003,54682.0,50176.0,38521.0,2961.0,7366.0,3491.0,4506.0,1.7024659317103048,3.5,27503.0,27179.0,9253.0,6433.0,2993.0,32.3,3812.0,8.5,112131.0,306152,0.06627770574797802,0.11764383160820746,0.7044548480304305,0.29554515196956954,0.05414944588712922,0.08240371603086939,7.296733842946491
11222,0,Brooklyn,36315.0,42825293.236702,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11222,383,992,38.61,11222,36492.0,31295.0,26794.0,1345.0,1819.0,1983.0,5197.0,2.102553314789059,4.3,18000.0,18492.0,5390.0,3788.0,1633.0,34.8,3850.0,10.6,85111.0,119619,0.13137571076975305,0.1038035733859476,0.7342431217801162,0.2657568782198838,0.03685739340129343,0.1424147758412803,10.495451057766086
10002,0,New York,81305.0,26280128.5438885,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10002,878,2069,42.44,10002,74993.0,54603.0,16472.0,5249.0,30847.0,7645.0,20390.0,2.1840071556350633,8.3,36230.0,38763.0,21188.0,15810.0,8099.0,43.6,20565.0,27.7,35859.0,71841,0.2754383872122152,0.2108196765031403,0.21964716706892642,0.7803528329310736,0.0699931993652741,0.2718920432573707,11.707759390876483
11378,0,Maspeth,35473.0,66260538.7433529,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11378,646,1488,43.41,11378,37279.0,25272.0,20160.0,531.0,3832.0,1047.0,12007.0,2.9375309425579177,7.7,18168.0,19111.0,6930.0,4700.0,2157.0,37.7,3524.0,9.5,73333.0,102483,0.25412670086995315,0.1260763432495507,0.5407870382789238,0.4592129617210762,0.01424394431181094,0.3220848198717777,17.3287910083425
10009,0,New York,61455.0,15903519.3012284,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10009,610,1767,34.52,10009,57925.0,43578.0,29677.0,4936.0,7428.0,6539.0,14347.0,1.923798439181916,4.4,26519.0,31406.0,12204.0,8837.0,3504.0,37.1,13560.0,23.4,61548.0,116167,0.11759937646141855,0.15255934397928356,0.5123349158394476,0.48766508416055243,0.08521363832542081,0.24768234786361676,10.53085886922745
10012,0,New York,24276.0,9193738.99955164,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10012,145,496,29.23,10012,23411.0,21917.0,16332.0,596.0,4055.0,977.0,1494.0,1.8283473133460677,7.899999999999999,11579.0,11832.0,4430.0,3322.0,1106.0,33.9,2591.0,11.6,109037.0,243647,0.048658172946598,0.14189910725727223,0.6976207765580282,0.30237922344197177,0.025458117978727948,0.0638161547990261,6.193669642475759
10013,0,New York,27985.0,15580578.8335804,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10013,217,696,31.18,10013,28709.0,26981.0,15042.0,1044.0,9545.0,1546.0,1728.0,2.236395795094277,9.7,14029.0,14680.0,6193.0,4452.0,2204.0,38.0,3093.0,11.5,105442.0,314885,0.14222873900293256,0.1550733219547877,0.5239471942596399,0.47605280574036013,0.03636490299209307,0.06019018426277474,7.558605315406319
10007,0,New York,7323.0,5327870.97676123,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10007,49,205,23.9,10007,7023.0,6443.0,5056.0,294.0,826.0,387.0,580.0,2.2552032222629075,6.300000000000002,4118.0,2905.0,692.0,434.0,76.0,36.0,145.0,2.3,246813.0,458884,0.03619197482297404,0.06179695286914424,0.7199202619962979,0.2800797380037021,0.04186245194361384,0.08258578954862594,6.977075323935639
11237,0,Brooklyn,49335.0,27425868.1713133,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11237,797,1556,51.22,11237,49310.0,18258.0,9791.0,3718.0,3557.0,7451.0,31052.0,2.859856630824373,13.1,25382.0,23928.0,4821.0,3316.0,1295.0,30.3,14680.0,29.9,51413.0,57318,0.3144763782513081,0.06724802271344554,0.19856012979111742,0.8014398702088825,0.07540052727641453,0.6297302778341107,16.16305009125938
11385,0,Ridgewood,98436.0,124786310.907857,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11385,1836,3939,46.61,11385,106717.0,59471.0,49227.0,1710.0,7101.0,3222.0,47246.0,3.0324631327222002,6.5,53086.0,53631.0,17004.0,11104.0,5114.0,35.4,12045.0,11.3,72261.0,88019,0.3115343415820912,0.10405090098109955,0.46128545592548514,0.5387145440745149,0.016023688821837197,0.4427223403956258,17.20438168239362
10038,0,New York,19127.0,7022760.64302604,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10038,218,565,38.58,10038,22800.0,19582.0,10249.0,1558.0,7069.0,2461.0,3218.0,2.1059177277179235,7.3,10696.0,12104.0,5252.0,3865.0,1955.0,36.2,4125.0,19.0,86058.0,147002,0.11183513887757596,0.16951754385964912,0.44951754385964915,0.5504824561403509,0.06833333333333333,0.14114035087719298,9.56140350877193
11206,0,Brooklyn,83575.0,40700720.9727291,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11206,1306,3045,42.89,11206,88349.0,55552.0,29534.0,18491.0,5966.0,25356.0,32797.0,2.8291025062818123,10.7,42822.0,45527.0,12294.0,9079.0,3857.0,29.3,32154.0,36.6,36404.0,54324,0.2704922447221025,0.10276290620154162,0.334287881017329,0.665712118982671,0.20929495523435465,0.37122095326489263,14.782283896818301
10006,0,New York,3011.0,1716640.92012239,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10006,21,92,22.83,10006,3454.0,3040.0,2183.0,36.0,687.0,71.0,414.0,1.927591973244147,10.9,1633.0,1821.0,126.0,16.0,0.0,31.8,164.0,4.7,176250.0,263224,0.03815640347563279,0.004632310364794441,0.6320208453966416,0.3679791546033584,0.010422698320787493,0.11986103068905617,6.079907353792704
11412,0,Saint Albans,35019.0,45842752.226073,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11412,1127,2221,50.74,11412,37458.0,35549.0,286.0,33065.0,867.0,34470.0,1909.0,3.3869924812030083,5.5,17167.0,20291.0,7769.0,5506.0,2335.0,40.5,3077.0,8.3,78517.0,103596,0.30430667297681024,0.1469912969192162,0.007635218110950932,0.9923647818890491,0.8827219819531208,0.05096374606225639,30.08703080783811
10005,0,New York,8107.0,2082901.14073505,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10005,54,214,25.23,10005,8831.0,8223.0,6132.0,219.0,1497.0,327.0,608.0,2.0155304069501603,13.3,4003.0,4828.0,147.0,112.0,28.0,30.1,840.0,9.5,173333.0,292722,0.023957409050576757,0.012682595402559166,0.6943720982901144,0.30562790170988563,0.02479900351036123,0.06884837504246405,6.114822783376741
10004,0,New York,2187.0,4002521.0970287,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10004,28,87,32.18,10004,3028.0,2916.0,1834.0,47.0,899.0,67.0,112.0,1.8254490657022304,3.8,1267.0,1761.0,415.0,228.0,61.0,37.1,66.0,2.2,157645.0,305243,0.016377649325626204,0.07529722589167767,0.6056803170409512,0.39431968295904885,0.015521796565389696,0.036988110964332896,9.247027741083224
10004,0,New York,2187.0,1202707.70744839,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10004,28,87,32.18,10004,3028.0,2916.0,1834.0,47.0,899.0,67.0,112.0,1.8254490657022304,3.8,1267.0,1761.0,415.0,228.0,61.0,37.1,66.0,2.2,157645.0,305243,0.016377649325626204,0.07529722589167767,0.6056803170409512,0.39431968295904885,0.015521796565389696,0.036988110964332896,9.247027741083224
10004,0,New York,2187.0,7679615.51100765,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10004,28,87,32.18,10004,3028.0,2916.0,1834.0,47.0,899.0,67.0,112.0,1.8254490657022304,3.8,1267.0,1761.0,415.0,228.0,61.0,37.1,66.0,2.2,157645.0,305243,0.016377649325626204,0.07529722589167767,0.6056803170409512,0.39431968295904885,0.015521796565389696,0.036988110964332896,9.247027741083224
10004,0,New York,2187.0,670708.01999656,NY,New York,36,061,http://www.usps.com/,0.0,0.0,10004,28,87,32.18,10004,3028.0,2916.0,1834.0,47.0,899.0,67.0,112.0,1.8254490657022304,3.8,1267.0,1761.0,415.0,228.0,61.0,37.1,66.0,2.2,157645.0,305243,0.016377649325626204,0.07529722589167767,0.6056803170409512,0.39431968295904885,0.015521796565389696,0.036988110964332896,9.247027741083224
11411,0,Cambria Heights,18216.0,35889597.3834009,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11411,602,1199,50.21,11411,20759.0,19390.0,207.0,18790.0,58.0,19475.0,1369.0,3.307543859649123,3.0,9582.0,11177.0,5221.0,3979.0,1798.0,44.2,867.0,4.2,93882.0,119864,0.28780579956550484,0.1916758996098078,0.009971578592417747,0.9900284214075823,0.9051495736788863,0.06594729996627968,28.99947010935016
11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11201,539,1715,31.43,11201,62823.0,55556.0,36991.0,7900.0,7408.0,10030.0,7267.0,2.0570648804646026,5.6,30042.0,32781.0,10147.0,7202.0,3272.0,35.2,7709.0,13.0,124996.0,253811,0.06056815654881032,0.1146395428425895,0.5888130143418812,0.41118698565811884,0.1257501233624628,0.11567419575633128,8.57966031548955
11205,0,Brooklyn,41125.0,23270147.9497623,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11205,607,1689,35.94,11205,46064.0,37911.0,19470.0,13586.0,3138.0,15686.0,8153.0,2.6668620351049466,10.0,21340.0,24724.0,5283.0,3438.0,1191.0,29.8,12957.0,29.2,56708.0,99184,0.21620103888810893,0.07463529003126085,0.42267280305661686,0.5773271969433831,0.2949374782910733,0.1769928794720389,13.177318513372699
11208,0,Brooklyn,94410.0,79303684.263991,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11208,1927,3866,49.84,11208,98660.0,57904.0,2388.0,48148.0,5621.0,54888.0,40756.0,3.0463142848264506,19.700000000000006,45869.0,52791.0,14081.0,8934.0,3242.0,32.5,25327.0,25.8,40733.0,64332,0.3736749560411957,0.0905534157713359,0.024204338130954794,0.9757956618690452,0.48801946077437663,0.41309547942428543,19.53172511656193
11207,0,Brooklyn,93556.0,73966260.541061,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11207,1728,3815,45.29,11207,91972.0,61367.0,3695.0,54049.0,1295.0,60644.0,30605.0,2.6926594464500604,8.6,41188.0,50784.0,15435.0,10508.0,4493.0,34.1,26291.0,28.9,37243.0,62410,0.3454611795981131,0.11425216370199626,0.04017527073457139,0.9598247292654286,0.5876679859087548,0.332764319575523,18.78832688209455
11413,0,Springfield Gardens,39349.0,86208498.5890682,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11413,1159,2360,49.11,11413,42443.0,40363.0,632.0,38209.0,480.0,39730.0,2080.0,3.415788280997086,4.8,19773.0,22670.0,9588.0,6918.0,3091.0,39.8,3329.0,7.9,86324.0,107703,0.28407563831829524,0.16299507574865113,0.014890559102796692,0.9851094408972033,0.9002426784157576,0.04900690337629291,27.307212025540135
11217,0,Brooklyn,36615.0,21648157.7960373,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11217,490,1163,42.13,11217,41407.0,33736.0,21072.0,7745.0,3119.0,8922.0,7671.0,2.3266177566343784,5.6,19458.0,21949.0,6394.0,4327.0,1686.0,35.0,5961.0,14.6,107362.0,202681,0.09627007425315144,0.10449923925906247,0.5088994614437172,0.4911005385562828,0.1870456686067573,0.18525853116622792,11.833747917018862
11238,0,Brooklyn,46664.0,29429423.4614794,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11238,654,1559,41.95,11238,54540.0,48593.0,23185.0,19319.0,3319.0,22012.0,5947.0,2.174338208335031,3.7,25481.0,29059.0,9505.0,6644.0,2639.0,35.8,7014.0,13.0,85407.0,146999,0.12398838574164453,0.12181884855152182,0.4251008434176751,0.5748991565823249,0.3542170883755042,0.10903923725705904,11.991199119911991
11231,0,Brooklyn,33144.0,39379691.7940637,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11231,361,915,39.45,11231,37845.0,30798.0,21942.0,4606.0,2012.0,6013.0,7047.0,2.4085651509361865,6.7,17577.0,20268.0,5677.0,4025.0,1605.0,35.9,5799.0,15.3,100213.0,193625,0.08919954231132779,0.10635486854274012,0.5797859690844233,0.42021403091557674,0.1217069626106487,0.18620689655172415,9.538908706566257
11231,0,Brooklyn,33144.0,701979.38531194,NY,Kings,36,047,http://www.usps.com/,0.0,0.0,11231,361,915,39.45,11231,37845.0,30798.0,21942.0,4606.0,2012.0,6013.0,7047.0,2.4085651509361865,6.7,17577.0,20268.0,5677.0,4025.0,1605.0,35.9,5799.0,15.3,100213.0,193625,0.08919954231132779,0.10635486854274012,0.5797859690844233,0.42021403091557674,0.1217069626106487,0.18620689655172415,9.538908706566257
11422,0,Rosedale,30139.0,60120657.2055391,NY,Queens,36,081,http://www.usps.com/,0.0,0.0,11422,861,1817,47.39,11422,32082.0,29012.0,1053.0,26471.0,638.0,27832.0,3070.0,3.3207738526882835,4.5,14880.0,17202.0,6295.0,4158.0,1671.0,38.4,2320.0,7.3,89235.0,106889,0.2596251721453805,0.12960538619786796,0.03282214325790163,0.9671778567420983,0.8251044199239449,0.09569228851069135,26.837478960164578
